# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1057699	1060128	-					hsdR		Q8725_RS04945	2430		old_locus_tag=Q8725_04950
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1057699	1060128	-	WP_305878784.1	WP_305878784.1		EcoAI/FtnUII family type I restriction enzme subunit R	hsdR		Q8725_RS04945	2430	809	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1060270	1061238	+							Q8725_RS04950	969		old_locus_tag=Q8725_04955
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1060270	1061238	+	WP_004098257.1	WP_004098257.1		hypothetical protein			Q8725_RS04950	969	322	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1061333	1062757	-							Q8725_RS04955	1425		old_locus_tag=Q8725_04960
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1061333	1062757	-	WP_268012471.1	WP_268012471.1		PLP-dependent aminotransferase family protein			Q8725_RS04955	1425	474	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1062935	1063099	+							Q8725_RS04960	165		old_locus_tag=Q8725_04965
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1062935	1063099	+	WP_004098259.1	WP_004098259.1		DUF1127 domain-containing protein			Q8725_RS04960	165	54	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1063314	1063778	+							Q8725_RS04965	465		old_locus_tag=Q8725_04970
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1063314	1063778	+	WP_004128530.1	WP_004128530.1		MarR family winged helix-turn-helix transcriptional regulator			Q8725_RS04965	465	154	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1063785	1064852	+							Q8725_RS04970	1068		old_locus_tag=Q8725_04975
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1063785	1064852	+	WP_004098264.1	WP_004098264.1		HlyD family secretion protein			Q8725_RS04970	1068	355	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1064842	1065906	+							Q8725_RS04975	1065		old_locus_tag=Q8725_04980
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1064842	1065906	+	WP_004098265.1	WP_004098265.1		DUF2955 domain-containing protein			Q8725_RS04975	1065	354	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1065909	1066823	-							Q8725_RS04980	915		old_locus_tag=Q8725_04985
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1065909	1066823	-	WP_038423369.1	WP_038423369.1		LysR substrate-binding domain-containing protein			Q8725_RS04980	915	304	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1067136	1067819	+							Q8725_RS04985	684		old_locus_tag=Q8725_04990
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1067136	1067819	+	WP_049075171.1	WP_049075171.1		nucleoside recognition domain-containing protein			Q8725_RS04985	684	227	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1067812	1068279	+							Q8725_RS04990	468		old_locus_tag=Q8725_04995
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1067812	1068279	+	WP_004098268.1	WP_004098268.1		YjiG family protein			Q8725_RS04990	468	155	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1068300	1069403	+							Q8725_RS04995	1104		old_locus_tag=Q8725_05000
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1068300	1069403	+	WP_197663629.1	WP_197663629.1		M20 peptidase aminoacylase family protein			Q8725_RS04995	1104	367	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1069463	1069717	-							Q8725_RS05000	255		old_locus_tag=Q8725_05005
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1069463	1069717	-	WP_004098270.1	WP_004098270.1		DUF3343 domain-containing protein			Q8725_RS05000	255	84	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1069714	1070481	-					yjiL		Q8725_RS05005	768		old_locus_tag=Q8725_05010
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1069714	1070481	-	WP_177340638.1	WP_177340638.1		putative 2-hydroxyacyl-CoA dehydratase activator YjiL	yjiL		Q8725_RS05005	768	255	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1070490	1071641	-							Q8725_RS05010	1152		old_locus_tag=Q8725_05015
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1070490	1071641	-	WP_182409748.1	WP_182409748.1		double-cubane-cluster-containing anaerobic reductase			Q8725_RS05010	1152	383	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1071724	1071963	-							Q8725_RS05015	240		old_locus_tag=Q8725_05020
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1071724	1071963	-	WP_009652824.1	WP_009652824.1		DUF2164 domain-containing protein			Q8725_RS05015	240	79	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1072338	1073549	+							Q8725_RS05020	1212		old_locus_tag=Q8725_05025
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1072338	1073549	+	WP_004098275.1	WP_004098275.1		phosphoadenosine phosphosulfate reductase			Q8725_RS05020	1212	403	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1073549	1074175	+							Q8725_RS05025	627		old_locus_tag=Q8725_05030
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1073549	1074175	+	WP_197663627.1	WP_197663627.1		ParB/RepB/Spo0J family partition protein			Q8725_RS05025	627	208	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1074186	1075427	-					mdtM		Q8725_RS05030	1242		old_locus_tag=Q8725_05035
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1074186	1075427	-	WP_009652859.1	WP_009652859.1		multidrug efflux MFS transporter MdtM	mdtM		Q8725_RS05030	1242	413	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1075591	1076880	-							Q8725_RS05035	1290		old_locus_tag=Q8725_05040
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1075591	1076880	-	WP_197663626.1	WP_197663626.1		DUF445 domain-containing protein			Q8725_RS05035	1290	429	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1076873	1077535	-							Q8725_RS05040	663		old_locus_tag=Q8725_05045
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1076873	1077535	-	WP_004098279.1	WP_004098279.1		LysE family translocator			Q8725_RS05040	663	220	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1077582	1078397	-							Q8725_RS05045	816		old_locus_tag=Q8725_05050
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1077582	1078397	-	WP_186385504.1	WP_186385504.1		AraC family transcriptional regulator			Q8725_RS05045	816	271	
gene	pseudogene	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1078427	1078844	+							Q8725_RS05050	418		partial;pseudo;old_locus_tag=Q8725_05055
CDS	without_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1078427	1078844	+				Rpn family recombination-promoting nuclease/putative transposase			Q8725_RS05050	418		partial;pseudo
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1079023	1080393	+							Q8725_RS05055	1371		old_locus_tag=Q8725_05060
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1079023	1080393	+	WP_109212897.1	WP_109212897.1		NAD-dependent succinate-semialdehyde dehydrogenase			Q8725_RS05055	1371	456	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1080439	1080759	-							Q8725_RS05060	321		old_locus_tag=Q8725_05065
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1080439	1080759	-	WP_004098289.1	WP_004098289.1		hypothetical protein			Q8725_RS05060	321	106	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1080759	1081304	-							Q8725_RS05065	546		old_locus_tag=Q8725_05070
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1080759	1081304	-	WP_004098290.1	WP_004098290.1		YfaZ family outer membrane protein			Q8725_RS05065	546	181	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1081653	1082609	-					yjiA		Q8725_RS05070	957		old_locus_tag=Q8725_05075
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1081653	1082609	-	WP_004098291.1	WP_004098291.1		GTPase	yjiA		Q8725_RS05070	957	318	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1082621	1082824	-							Q8725_RS05075	204		old_locus_tag=Q8725_05080
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1082621	1082824	-	WP_004098292.1	WP_004098292.1		YbdD/YjiX family protein			Q8725_RS05075	204	67	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1082934	1085084	-							Q8725_RS05080	2151		old_locus_tag=Q8725_05085
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1082934	1085084	-	WP_004098294.1	WP_004098294.1		carbon starvation CstA family protein			Q8725_RS05080	2151	716	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1085382	1085894	-							Q8725_RS05085	513		old_locus_tag=Q8725_05090
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1085382	1085894	-	WP_004098296.1	WP_004098296.1		4-hydroxyphenylacetate 3-monooxygenase reductase subunit			Q8725_RS05085	513	170	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1085914	1087476	-					hpaB		Q8725_RS05090	1563		old_locus_tag=Q8725_05095
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1085914	1087476	-	WP_004098298.1	WP_004098298.1		4-hydroxyphenylacetate 3-monooxygenase, oxygenase component	hpaB		Q8725_RS05090	1563	520	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1087839	1088729	-					hpaA		Q8725_RS05095	891		old_locus_tag=Q8725_05100
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1087839	1088729	-	WP_009652862.1	WP_009652862.1		4-hydroxyphenylacetate catabolism regulatory protein HpaA	hpaA		Q8725_RS05095	891	296	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1088739	1090115	-					hpaX		Q8725_RS05100	1377		old_locus_tag=Q8725_05105
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1088739	1090115	-	WP_004098301.1	WP_004098301.1		4-hydroxyphenylacetate permease	hpaX		Q8725_RS05100	1377	458	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1090159	1090950	-					hpaI		Q8725_RS05105	792		old_locus_tag=Q8725_05110
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1090159	1090950	-	WP_004098302.1	WP_004098302.1		4-hydroxy-2-oxoheptanedioate aldolase	hpaI		Q8725_RS05105	792	263	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1090961	1091764	-					hpaH		Q8725_RS05110	804		old_locus_tag=Q8725_05115
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1090961	1091764	-	WP_004098303.1	WP_004098303.1		2-oxo-hept-4-ene-1,7-dioate hydratase	hpaH		Q8725_RS05110	804	267	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1091864	1092244	-							Q8725_RS05115	381		old_locus_tag=Q8725_05120
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1091864	1092244	-	WP_004098305.1	WP_004098305.1		5-carboxymethyl-2-hydroxymuconate Delta-isomerase			Q8725_RS05115	381	126	
gene	pseudogene	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1092257	1093113	-					hpaD		Q8725_RS05120	857		pseudo;old_locus_tag=Q8725_05125
CDS	without_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1092257	1093113	-				3,4-dihydroxyphenylacetate 2,3-dioxygenase	hpaD		Q8725_RS05120	857		pseudo
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1093115	1094581	-					hpaE		Q8725_RS05125	1467		old_locus_tag=Q8725_05130
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1093115	1094581	-	WP_004098309.1	WP_004098309.1		5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase	hpaE		Q8725_RS05125	1467	488	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1094578	1095342	-							Q8725_RS05130	765		old_locus_tag=Q8725_05135
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1094578	1095342	-	WP_004098311.1	WP_004098311.1		fumarylacetoacetate hydrolase family protein			Q8725_RS05130	765	254	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1095339	1095971	-							Q8725_RS05135	633		old_locus_tag=Q8725_05140
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1095339	1095971	-	WP_197663624.1	WP_197663624.1		fumarylacetoacetate hydrolase family protein			Q8725_RS05135	633	210	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1096257	1096694	+					hpaR		Q8725_RS05140	438		old_locus_tag=Q8725_05145
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1096257	1096694	+	WP_009652847.1	WP_009652847.1		homoprotocatechuate degradation operon regulator HpaR	hpaR		Q8725_RS05140	438	145	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1096816	1098030	-							Q8725_RS05145	1215		old_locus_tag=Q8725_05150
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1096816	1098030	-	WP_197663623.1	WP_197663623.1		amino acid deaminase			Q8725_RS05145	1215	404	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1098232	1099671	+							Q8725_RS05150	1440		old_locus_tag=Q8725_05155
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1098232	1099671	+	WP_004098318.1	WP_004098318.1		amidohydrolase family protein			Q8725_RS05150	1440	479	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1099682	1100074	+							Q8725_RS05155	393		old_locus_tag=Q8725_05160
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1099682	1100074	+	WP_004098320.1	WP_004098320.1		RidA family protein			Q8725_RS05155	393	130	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1100178	1101662	+							Q8725_RS05160	1485		old_locus_tag=Q8725_05165
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1100178	1101662	+	WP_128696660.1	WP_128696660.1		sodium:solute symporter family protein			Q8725_RS05160	1485	494	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1101659	1102531	+							Q8725_RS05165	873		old_locus_tag=Q8725_05170
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1101659	1102531	+	WP_139531336.1	WP_139531336.1		2-dehydro-3-deoxygalactonokinase			Q8725_RS05165	873	290	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1102518	1103120	+							Q8725_RS05170	603		old_locus_tag=Q8725_05175
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1102518	1103120	+	WP_004098327.1	WP_004098327.1		2-dehydro-3-deoxy-6-phosphogalactonate aldolase			Q8725_RS05170	603	200	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1103117	1103980	-							Q8725_RS05175	864		old_locus_tag=Q8725_05180
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1103117	1103980	-	WP_014227796.1	WP_014227796.1		MurR/RpiR family transcriptional regulator			Q8725_RS05175	864	287	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1104051	1104584	-							Q8725_RS05180	534		old_locus_tag=Q8725_05185
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1104051	1104584	-	WP_154062692.1	WP_154062692.1		GNAT family N-acetyltransferase			Q8725_RS05180	534	177	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1104617	1105453	+							Q8725_RS05185	837		old_locus_tag=Q8725_05190
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1104617	1105453	+	WP_197663622.1	WP_197663622.1		GNAT family N-acetyltransferase			Q8725_RS05185	837	278	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1105457	1106818	-							Q8725_RS05190	1362		old_locus_tag=Q8725_05195
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1105457	1106818	-	WP_004098335.1	WP_004098335.1		MFS transporter			Q8725_RS05190	1362	453	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1106998	1107912	-							Q8725_RS05195	915		old_locus_tag=Q8725_05200
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1106998	1107912	-	WP_042927565.1	WP_042927565.1		GntR family transcriptional regulator			Q8725_RS05195	915	304	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1108052	1109074	+							Q8725_RS05200	1023		old_locus_tag=Q8725_05205
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1108052	1109074	+	WP_197663621.1	WP_197663621.1		zinc-binding alcohol dehydrogenase family protein			Q8725_RS05200	1023	340	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1109086	1110531	+							Q8725_RS05205	1446		old_locus_tag=Q8725_05210
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1109086	1110531	+	WP_004098341.1	WP_004098341.1		tagaturonate reductase			Q8725_RS05205	1446	481	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1110877	1113642	+							Q8725_RS05210	2766		old_locus_tag=Q8725_05215
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1110877	1113642	+	WP_128349694.1	WP_128349694.1		sigma 54-interacting transcriptional regulator			Q8725_RS05210	2766	921	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1113742	1114164	+							Q8725_RS05215	423		old_locus_tag=Q8725_05220
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1113742	1114164	+	WP_004098345.1	WP_004098345.1		PTS sugar transporter subunit IIA			Q8725_RS05215	423	140	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1114179	1114649	+							Q8725_RS05220	471		old_locus_tag=Q8725_05225
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1114179	1114649	+	WP_009652836.1	WP_009652836.1		PTS sugar transporter subunit IIB			Q8725_RS05220	471	156	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1114668	1115447	+							Q8725_RS05225	780		old_locus_tag=Q8725_05230
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1114668	1115447	+	WP_004098347.1	WP_004098347.1		PTS mannose/fructose/sorbose/N-acetylgalactosamine transporter subunit IIC			Q8725_RS05225	780	259	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1115425	1116276	+							Q8725_RS05230	852		old_locus_tag=Q8725_05235
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	1115425	1116276	+	WP_004098348.1	WP_004098348.1		PTS system mannose/fructose/sorbose family transporter subunit IID			Q8725_RS05230	852	283	
