# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	831375	833645	-	WP_003813909.1	WP_003813909.1		TonB-dependent siderophore receptor			BHR50_RS04165	2271	756	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	833857	836088	-							BHR50_RS04170	2232		old_locus_tag=BHR50_04135
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	833857	836088	-	WP_010930039.1	WP_010930039.1		TonB-dependent siderophore receptor			BHR50_RS04170	2232	743	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	836389	836718	-							BHR50_RS04175	330		old_locus_tag=BHR50_04140
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	836389	836718	-	WP_003813915.1	WP_003813915.1		DUF2818 family protein			BHR50_RS04175	330	109	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	836735	838219	-					nuoN		BHR50_RS04180	1485		old_locus_tag=BHR50_04145
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	836735	838219	-	WP_019248505.1	WP_019248505.1		NADH-quinone oxidoreductase subunit NuoN	nuoN		BHR50_RS04180	1485	494	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	838230	839732	-							BHR50_RS04185	1503		old_locus_tag=BHR50_04150
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	838230	839732	-	WP_019247436.1	WP_019247436.1		NADH-quinone oxidoreductase subunit M			BHR50_RS04185	1503	500	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	839729	841741	-					nuoL		BHR50_RS04190	2013		old_locus_tag=BHR50_04155
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	839729	841741	-	WP_010930037.1	WP_010930037.1		NADH-quinone oxidoreductase subunit L	nuoL		BHR50_RS04190	2013	670	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	841759	842067	-					nuoK		BHR50_RS04195	309		old_locus_tag=BHR50_04160
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	841759	842067	-	WP_003813920.1	WP_003813920.1		NADH-quinone oxidoreductase subunit NuoK	nuoK		BHR50_RS04195	309	102	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	842064	842711	-							BHR50_RS04200	648		old_locus_tag=BHR50_04165
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	842064	842711	-	WP_003813921.1	WP_003813921.1		NADH-quinone oxidoreductase subunit J			BHR50_RS04200	648	215	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	842729	843217	-					nuoI		BHR50_RS04205	489		old_locus_tag=BHR50_04170
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	842729	843217	-	WP_003813924.1	WP_003813924.1		NADH-quinone oxidoreductase subunit NuoI	nuoI		BHR50_RS04205	489	162	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	843239	844312	-					nuoH		BHR50_RS04210	1074		old_locus_tag=BHR50_04175
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	843239	844312	-	WP_003813926.1	WP_003813926.1		NADH-quinone oxidoreductase subunit NuoH	nuoH		BHR50_RS04210	1074	357	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	844312	846639	-					nuoG		BHR50_RS04215	2328		old_locus_tag=BHR50_04180
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	844312	846639	-	WP_010930036.1	WP_010930036.1		NADH-quinone oxidoreductase subunit NuoG	nuoG		BHR50_RS04215	2328	775	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	846655	848022	-					nuoF		BHR50_RS04220	1368		old_locus_tag=BHR50_04185
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	846655	848022	-	WP_003813930.1	WP_003813930.1		NADH-quinone oxidoreductase subunit NuoF	nuoF		BHR50_RS04220	1368	455	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	848019	848513	-					nuoE		BHR50_RS04225	495		old_locus_tag=BHR50_04190
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	848019	848513	-	WP_003813932.1	WP_003813932.1		NADH-quinone oxidoreductase subunit NuoE	nuoE		BHR50_RS04225	495	164	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	848559	849815	-							BHR50_RS04230	1257		old_locus_tag=BHR50_04195
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	848559	849815	-	WP_010930035.1	WP_010930035.1		NADH-quinone oxidoreductase subunit D			BHR50_RS04230	1257	418	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	849818	850441	-							BHR50_RS04235	624		old_locus_tag=BHR50_04200
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	849818	850441	-	WP_010926963.1	WP_010926963.1		NADH-quinone oxidoreductase subunit C			BHR50_RS04235	624	207	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	850516	850992	-							BHR50_RS04240	477		old_locus_tag=BHR50_04205
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	850516	850992	-	WP_003813941.1	WP_003813941.1		NADH-quinone oxidoreductase subunit B			BHR50_RS04240	477	158	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	851029	851388	-							BHR50_RS04245	360		old_locus_tag=BHR50_04210
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	851029	851388	-	WP_003813943.1	WP_003813943.1		NADH-quinone oxidoreductase subunit A			BHR50_RS04245	360	119	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	851577	852734	-							BHR50_RS04250	1158		old_locus_tag=BHR50_04215
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	851577	852734	-	WP_010930034.1	WP_010930034.1		porin			BHR50_RS04250	1158	385	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	853047	853997	+							BHR50_RS04260	951		
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	853047	853997	+	WP_010929591.1	WP_010929591.1		IS481-like element IS481 family transposase			BHR50_RS04260	951	316	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	854015	854569	+							BHR50_RS04265	555		old_locus_tag=BHR50_04225
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	854015	854569	+	WP_019247352.1	WP_019247352.1		TetR/AcrR family transcriptional regulator			BHR50_RS04265	555	184	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	854571	855005	+							BHR50_RS04270	435		old_locus_tag=BHR50_04230
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	854571	855005	+	WP_003813949.1	WP_003813949.1		PaaI family thioesterase			BHR50_RS04270	435	144	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	855002	855436	+							BHR50_RS04275	435		old_locus_tag=BHR50_04235
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	855002	855436	+	WP_003813951.1	WP_003813951.1		NAD(P)-binding domain-containing protein			BHR50_RS04275	435	144	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	855420	856223	-							BHR50_RS04280	804		old_locus_tag=BHR50_04240
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	855420	856223	-	WP_003813952.1	WP_003813952.1		phosphatase PAP2 family protein			BHR50_RS04280	804	267	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	856240	857055	-							BHR50_RS04285	816		old_locus_tag=BHR50_04245
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	856240	857055	-	WP_003813954.1	WP_003813954.1		metallophosphoesterase family protein			BHR50_RS04285	816	271	
gene	pseudogene	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	857052	858009	-							BHR50_RS04290	958		pseudo;old_locus_tag=BHR50_04250
CDS	without_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	857052	858009	-				diacylglycerol kinase family protein			BHR50_RS04290	958		pseudo
gene	pseudogene	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	858098	858715	-							BHR50_RS04295	618		partial;pseudo;old_locus_tag=BHR50_04255
CDS	without_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	858098	858715	-				LysR family transcriptional regulator			BHR50_RS04295	618		partial;pseudo
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	858743	860701	-					betT		BHR50_RS04300	1959		old_locus_tag=BHR50_04260
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	858743	860701	-	WP_003813960.1	WP_003813960.1		choline BCCT transporter BetT	betT		BHR50_RS04300	1959	652	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	860784	861734	-							BHR50_RS04305	951		old_locus_tag=BHR50_04265
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	860784	861734	-	WP_005013747.1	WP_005013747.1		IS481-like element IS481 family transposase			BHR50_RS04305	951	316	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	861955	862623	+							BHR50_RS04310	669		old_locus_tag=BHR50_04270
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	861955	862623	+	WP_010930032.1	WP_010930032.1		winged helix-turn-helix transcriptional regulator			BHR50_RS04310	669	222	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	862747	863853	+							BHR50_RS04315	1107		old_locus_tag=BHR50_04275
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	862747	863853	+	WP_010930031.1	WP_010930031.1		efflux RND transporter periplasmic adaptor subunit			BHR50_RS04315	1107	368	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	863866	866979	+							BHR50_RS04320	3114		old_locus_tag=BHR50_04280
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	863866	866979	+	WP_010930030.1	WP_010930030.1		MexW/MexI family multidrug efflux RND transporter permease subunit			BHR50_RS04320	3114	1037	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	866976	868469	+							BHR50_RS04325	1494		old_locus_tag=BHR50_04285
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	866976	868469	+	WP_010930029.1	WP_010930029.1		efflux transporter outer membrane subunit			BHR50_RS04325	1494	497	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	868484	869155	+							BHR50_RS04330	672		old_locus_tag=BHR50_04290
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	868484	869155	+	WP_010926969.1	WP_010926969.1		metalloregulator ArsR/SmtB family transcription factor			BHR50_RS04330	672	223	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	869199	869693	-					azu		BHR50_RS04335	495		old_locus_tag=BHR50_04295
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	869199	869693	-	WP_003813974.1	WP_003813974.1		azurin	azu		BHR50_RS04335	495	164	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	869834	870481	-							BHR50_RS04340	648		old_locus_tag=BHR50_04300
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	869834	870481	-	WP_010930027.1	WP_010930027.1		helix-turn-helix domain-containing protein			BHR50_RS04340	648	215	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	870585	872633	+							BHR50_RS04345	2049		old_locus_tag=BHR50_04305
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	870585	872633	+	WP_023853163.1	WP_023853163.1		hydantoinase/oxoprolinase family protein			BHR50_RS04345	2049	682	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	872630	874642	+							BHR50_RS04350	2013		old_locus_tag=BHR50_04310
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	872630	874642	+	WP_010930025.1	WP_010930025.1		hydantoinase B/oxoprolinase family protein			BHR50_RS04350	2013	670	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	874668	876002	+							BHR50_RS04355	1335		old_locus_tag=BHR50_04315
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	874668	876002	+	WP_010930024.1	WP_010930024.1		FAD-dependent oxidoreductase			BHR50_RS04355	1335	444	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	876111	877103	+							BHR50_RS04360	993		old_locus_tag=BHR50_04320
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	876111	877103	+	WP_003813981.1	WP_003813981.1		tripartite tricarboxylate transporter substrate binding protein			BHR50_RS04360	993	330	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	877170	879254	-							BHR50_RS04365	2085		old_locus_tag=BHR50_04325
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	877170	879254	-	WP_003813982.1	WP_003813982.1		rhodanese-like domain-containing protein			BHR50_RS04365	2085	694	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	879279	880250	-							BHR50_RS04370	972		old_locus_tag=BHR50_04330
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	879279	880250	-	WP_010930023.1	WP_010930023.1		tripartite tricarboxylate transporter substrate binding protein			BHR50_RS04370	972	323	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	880379	881410	-							BHR50_RS04375	1032		old_locus_tag=BHR50_04335
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	880379	881410	-	WP_010930022.1	WP_010930022.1		M14 family metallopeptidase			BHR50_RS04375	1032	343	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	881414	882565	-					metC		BHR50_RS04380	1152		old_locus_tag=BHR50_04340
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	881414	882565	-	WP_010930021.1	WP_010930021.1		cystathionine beta-lyase	metC		BHR50_RS04380	1152	383	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	882736	883659	+							BHR50_RS04385	924		old_locus_tag=BHR50_04345
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	882736	883659	+	WP_076879542.1	WP_076879542.1		LysR substrate-binding domain-containing protein			BHR50_RS04385	924	307	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	883737	884561	+							BHR50_RS04390	825		old_locus_tag=BHR50_04350
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	883737	884561	+	WP_003813987.1	WP_003813987.1		SDR family oxidoreductase			BHR50_RS04390	825	274	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	884758	885774	-							BHR50_RS04395	1017		old_locus_tag=BHR50_04355
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	884758	885774	-	WP_023994644.1	WP_023994644.1		IS110-like element IS1663 family transposase			BHR50_RS04395	1017	338	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	885971	886954	-							BHR50_RS04400	984		old_locus_tag=BHR50_04360
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	885971	886954	-	WP_003813988.1	WP_003813988.1		tripartite tricarboxylate transporter substrate binding protein			BHR50_RS04400	984	327	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	887013	888194	-							BHR50_RS04405	1182		old_locus_tag=BHR50_04365
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	887013	888194	-	WP_019248728.1	WP_019248728.1		argininosuccinate lyase			BHR50_RS04405	1182	393	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	888131	888505	-							BHR50_RS20555	375		old_locus_tag=BHR50_04370
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	888131	888505	-	WP_019247355.1	WP_019247355.1		hypothetical protein			BHR50_RS20555	375	124	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	888553	889941	-							BHR50_RS04410	1389		old_locus_tag=BHR50_04375
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	888553	889941	-	WP_010930019.1	WP_010930019.1		MmgE/PrpD family protein			BHR50_RS04410	1389	462	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	889972	890961	-							BHR50_RS04415	990		old_locus_tag=BHR50_04380
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	889972	890961	-	WP_003813991.1	WP_003813991.1		tripartite tricarboxylate transporter substrate binding protein			BHR50_RS04415	990	329	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	891072	892304	-							BHR50_RS04420	1233		old_locus_tag=BHR50_04385
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	891072	892304	-	WP_003813992.1	WP_003813992.1		methylaspartate ammonia-lyase			BHR50_RS04420	1233	410	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	892586	893386	+							BHR50_RS04425	801		old_locus_tag=BHR50_04390
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	892586	893386	+	WP_003813993.1	WP_003813993.1		IclR family transcriptional regulator			BHR50_RS04425	801	266	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	893409	895640	-					betT		BHR50_RS04430	2232		old_locus_tag=BHR50_04395
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	893409	895640	-	WP_010930018.1	WP_010930018.1		choline BCCT transporter BetT	betT		BHR50_RS04430	2232	743	
gene	tRNA	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	896293	896377	-							BHR50_RS04435	85		old_locus_tag=BHR50_04400
tRNA		GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	896293	896377	-				tRNA-Leu			BHR50_RS04435	85		anticodon=GAG
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	896428	896874	-					secG		BHR50_RS04440	447		old_locus_tag=BHR50_04405
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	896428	896874	-	WP_010930017.1	WP_010930017.1		preprotein translocase subunit SecG	secG		BHR50_RS04440	447	148	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	896896	897642	-					tpiA		BHR50_RS04445	747		old_locus_tag=BHR50_04410
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	896896	897642	-	WP_003813996.1	WP_003813996.1		triose-phosphate isomerase	tpiA		BHR50_RS04445	747	248	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	897786	898763	-							BHR50_RS04450	978		old_locus_tag=BHR50_04415
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	897786	898763	-	WP_003813997.1	WP_003813997.1		NAD(P)H-quinone oxidoreductase			BHR50_RS04450	978	325	
gene	tRNA	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	899253	899337	+							BHR50_RS04455	85		old_locus_tag=BHR50_04420
tRNA		GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	899253	899337	+				tRNA-Leu			BHR50_RS04455	85		anticodon=TAA
